imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,overview,tagline
tt0086034,700,Octopussy,Octopussy,1983-06-05,131,"Adventure,Action,Thriller","GB,US",en,"de,en,ru,es",27500000,187500000,6.6,96105,6.3,1271,21.648,James Bond is sent to investigate after a fellow “00” agent is found dead with a priceless Fabergé egg. Bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,James Bond's all time high.
tt0044081,702,A Streetcar Named Desire,A Streetcar Named Desire,1951-09-18,125,Drama,US,en,en,1800000,8000000,8.0,99601,7.8,883,13.878,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,"...Blanche, who wanted so much to stay a lady..."
tt0075686,703,Annie Hall,Annie Hall,1977-04-19,93,"Comedy,Drama,Romance",US,en,"en,de",4000000,38251425,8.0,252618,7.8,2869,14.295,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,A nervous romance.
tt0058182,704,A Hard Day's Night,A Hard Day's Night,1964-07-07,88,"Music,Comedy",GB,en,"en,fr,de",560000,12299668,7.6,40537,7.4,433,11.366,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.","The Beatles, starring in their first full-length, hilarious, action-packed film!"
tt0042192,705,All About Eve,All About Eve,1950-10-06,139,Drama,US,en,"en,fr",1400000,150438,8.2,121162,8.2,1016,14.814,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",It's all about women... and their men!
tt0090264,707,A View to a Kill,A View to a Kill,1985-05-24,131,"Adventure,Action,Thriller",GB,en,en,30000000,152427960,6.4,89352,6.1,1262,20.325,A newly-developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin.,Has James Bond finally met his match?
tt0093428,708,The Living Daylights,The Living Daylights,1987-06-29,130,"Action,Adventure,Thriller",GB,en,"en,ar,fr,de,ru,cs,sk",40000000,191185897,6.7,89790,6.5,1112,21.044,James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,Licensed to thrill.
tt0097742,709,Licence to Kill,Licence to Kill,1989-07-07,133,"Adventure,Action,Thriller","GB,US",en,"en,es",32000000,156167015,6.6,95446,6.3,1254,17.885,"After capturing the notorious drug lord Franz Sanchez, Bond's close friend and former CIA agent Felix Leiter is left for dead and his wife is murdered. Bond goes rogue and seeks vengeance on those responsible, as he infiltrates Sanchez's organization from the inside.",James Bond is out on his own and out for revenge.
tt0113189,710,GoldenEye,GoldenEye,1995-11-16,130,"Adventure,Action,Thriller","GB,US",en,"en,ru,es",58000000,352194034,7.2,239776,6.9,2721,19.819,"When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from an awesome space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Trevelyan's stunning ally, Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon.",No limits. No fears. No substitutes.
tt0181536,711,Finding Forrester,Finding Forrester,2000-12-21,136,Drama,US,en,en,43000000,80049764,7.3,83261,7.2,739,11.861,Gus Van Sant tells the story of a young African American man named Jamal who confronts his talents while living on the streets of the Bronx. He accidentally runs into an old writer named Forrester who discovers his passion for writing. With help from his new mentor Jamal receives a scholarship to a private school.,"In an ordinary place, he found the one person to make his life extraordinary."
tt0109831,712,Four Weddings and a Funeral,Four Weddings and a Funeral,1994-03-09,117,"Comedy,Drama,Romance",GB,en,en,6000000,254700832,7.1,140541,6.7,1818,13.813,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",Five good reasons to stay single.
tt0107822,713,The Piano,The Piano,1993-05-19,116,"Drama,Romance","NZ,AU,FR",en,"en,mi",7000000,116700000,7.6,79370,7.4,899,12.677,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.",
tt0120347,714,Tomorrow Never Dies,Tomorrow Never Dies,1997-12-11,119,"Adventure,Action,Thriller","GB,US",en,"de,en,da,zh,cn",110000000,333011068,6.5,182091,6.3,2127,19.406,A deranged media mogul is staging international incidents to pit the world's superpowers against each other. Now James Bond must take on this evil mastermind in an adrenaline-charged battle to end his reign of terror and prevent global pandemonium.,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.
tt0092099,744,Top Gun,Top Gun,1986-05-16,110,"Action,Drama,Adventure",US,en,en,15000000,356830601,6.9,297279,6.9,4631,27.347,"A heart-pounding combination of action, music and incredible aerial photography helped make Top Gun the blockbuster hit. of 1986. Top Gun takes a look at the danger and excitement that awaits every pilot at the Navy's prestigious fighter weapons school. Tom Cruise is superb as Lt. Pete ""Maverick"" Mitchell, a daring young flyer who's out to become the best. And Kelly McGillis sizzles as the civilian instructor who teaches Maverick a few things you can't learn in a classroom.",Up there with the best of the best.
tt0167404,745,The Sixth Sense,The Sixth Sense,1999-08-06,107,"Mystery,Thriller,Drama",US,en,"la,es,en",40000000,672806292,8.1,915103,7.9,8408,25.21,"An eight year old boy named Cole Sear, who believes he can see dead people, aids the help of a child psychologist named Malcolm Crowe.",Not every gift is a blessing.
tt0093389,746,The Last Emperor,The Last Emperor,1987-05-27,163,"Drama,History","CN,FR,IT,GB",en,"ny,zh,en,ja",23000000,43984230,7.7,94947,7.6,1053,13.271,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.","1500 slaves. 353,260,000 royal subjects. Warlords. Concubines. And 2 wives. He was the loneliest boy in the world."
tt0365748,747,Shaun of the Dead,Shaun of the Dead,2004-04-09,99,"Horror,Comedy",GB,en,en,4000000,30332385,7.9,514202,7.5,6110,19.984,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",A romantic comedy. With zombies.
tt0434409,752,V for Vendetta,V for Vendetta,2006-02-23,132,"Action,Thriller,Fantasy","DE,GB,US",en,en,54000000,132511035,8.2,1037201,7.9,10931,31.556,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",People should not be afraid of their governments. Governments should be afraid of their people.
tt0119094,754,Face/Off,Face/Off,1997-06-27,138,"Action,Crime,Science Fiction,Thriller",US,en,"en,la",80000000,245676146,7.3,350854,7.0,3693,21.424,"Sean Archer, a very tough, rugged FBI Agent. Who is still grieving for his dead son Michael. Archer believes that his son's killer is his sworn enemy, a very powerful criminal, Castor Troy. One day, Archer has finally cornered Castor, however, their fight has knocked out Troy cold. As Archer finally breathes easy over the capture of his enemy, he finds out that Troy has planted a bomb that will destroy the entire city of Los Angeles and all of its inhabitants. Unfortunately the only other person who knows its location is Castor's brother Pollux, and he refuses to talk. The solution, a special operation doctor that can cut off people's faces, and can place a person's face onto another person. Archer undergoes one of those surgeries to talk to Pollux. However, Castor Troy somehow regains consciousness and now wants revenge on Archer for taking his face. Not only is Troy ruining Archer's mission, but his personal life as well. Archer must stop Troy again. This time, it's personal.","In order to catch him, he must become him."
tt0116367,755,From Dusk Till Dawn,From Dusk Till Dawn,1996-01-19,108,"Horror,Action,Thriller,Crime",US,en,"en,es",19000000,25836616,7.2,288254,7.0,4240,23.802,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",One night is all that stands between them and freedom. But it's going to be a hell of a night.
tt0032455,756,Fantasia,Fantasia,1940-11-13,124,"Animation,Family",US,en,en,2280000,83320000,7.7,89016,7.4,2145,44.088,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.",The most sensational sound you'll ever see!
tt0045810,759,Gentlemen Prefer Blondes,Gentlemen Prefer Blondes,1953-07-14,91,"Music,Comedy,Romance",US,en,"fr,en",0,12000000,7.2,32010,7.3,559,12.319,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",The Two M-M-Marvels Of Our Age In The Wonder Musical Of The World!
tt0071853,762,Monty Python and the Holy Grail,Monty Python and the Holy Grail,1975-05-25,91,"Adventure,Comedy,Fantasy",GB,en,"fr,la,en",400000,5028948,8.2,502795,7.8,4121,16.24,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",And now! At Last! Another film completely different from some of the other films which aren't quite the same as this one is.
